rbd,prom_prioritario
7204,.64705884
6793,.5
322,.68181819
8556,.73333335
25127,.5
10505,.30508474
10877,.89999998
2138,1
2381,1
25507,.15789473
382,.38095239
14334,0
24494,.2
7114,.63157892
1681,.66666669
11708,.53333336
6712,.90909094
17,.7037037
8954,.30000001
1313,.875
40436,.73333335
9710,.93333334
14783,.48571429
25315,.66666669
4728,.64583331
3912,.75
11952,.51724136
7347,1
671,.75
2650,.75
2627,.69230771
20508,.93333334
10537,.45454547
4650,.92592591
5033,1
10212,.44444445
25107,0
10089,.65217394
9653,.75999999
6179,1
929,.875
4844,1
6272,.875
22496,.85714287
3704,.85714287
2799,.85714287
14917,.58333331
1667,.61904764
6115,.77777779
24464,.44680852
9585,.78571427
4272,.625
415,.41379312
3023,.875
2068,.76923078
2294,.78571427
8117,.71428573
849,.75
5446,.84615386
3608,.48214287
715,.78571427
3034,.9375
1554,.80952382
7613,.93333334
12323,.76923078
2822,.83999997
1686,.71428573
1142,.90909094
12655,.74193549
10589,.62790698
4281,1
8372,1
2361,.78787881
31175,.61904764
20067,.83333331
10409,.7037037
22333,.8490566
1856,.85714287
5035,.75
10687,.51282054
1586,.64285713
22430,.96428573
3353,.69999999
7138,1
22229,.55555558
4648,.66666669
24762,.33333334
680,1
9611,.76923078
40242,.7037037
30001,.56
6814,.33333334
8717,1
10784,.83333331
8739,.41666666
22195,.75
14316,.3125
20182,.8125
17763,1
22671,1
16550,.44444445
9805,.5625
4688,.25
12085,.51612902
1166,.60000002
4348,.90909094
1571,.80000001
5345,.89999998
2740,.79487181
8548,.68888891
16776,0
15600,.51162791
2325,.78571427
4698,.30000001
25249,.23076923
8054,.80000001
3086,.78571427
1700,.64705884
5129,.78260869
10202,.81355929
4842,.72727275
6166,.77777779
22609,.2
7898,.76923078
9912,.5
7354,.5
14515,.61538464
2601,1
22086,.74193549
3323,.85714287
7243,1
4409,.54166669
1685,.93333334
9695,.5714286
8537,.37142858
9844,.70731705
12802,.48387095
5407,.71428573
5158,.93333334
10080,.79411763
5614,.84375
1732,.66666669
9507,.5625
2755,.91176468
4628,.47368422
3020,.5714286
9405,.58620691
9888,.53571427
2299,.55555558
7682,1
14594,.34999999
25716,.38461539
13341,.66666669
15534,.33333334
3267,.67391306
18247,.57894737
11838,.78947371
3786,1
8780,.53333336
9473,.60000002
13566,.80000001
22584,.875
10023,.53225809
2398,1
4984,.67307693
8833,.5
4636,.34615386
3060,.72500002
14418,.88235295
16690,.55000001
8349,.57894737
20265,.65789473
3253,.89999998
10412,.68181819
22246,.45161289
195,.83333331
5793,1
4496,1
129,.71428573
5640,.76923078
716,.79411763
3494,.76923078
5623,1
12501,.77419353
3118,.8888889
9458,.67647058
1478,.48717949
3104,1
3733,.89999998
16461,.875
10677,.52631581
16526,.52941179
11025,.76923078
6319,1
24627,0
8433,.67741936
9867,.75609756
1286,.5714286
3711,.31578946
10092,.68000001
20213,.78947371
9824,.54054052
4563,.9285714
229,.55882353
3437,1
8177,1
2066,.84375
31132,.92307693
1340,.66666669
3376,.80000001
1761,.42105263
11979,.86363637
11414,.89999998
1847,.85714287
22373,.77777779
3888,.89473683
25894,.53333336
2251,.46666667
2348,.72727275
4677,.40000001
4594,.78333336
15705,.66666669
2749,.8888889
25644,.66666669
16541,.63414633
26209,.54347825
7434,.63999999
4781,.7368421
24986,.25
16485,.5925926
25919,.22727273
3760,.89999998
1919,.36000001
24977,.14285715
5327,1
25693,.14285715
2089,.8888889
19968,.57894737
3168,.85000002
3096,.84615386
10625,.55555558
10581,.65384614
19965,.84210527
6691,.82758623
9953,.53333336
6045,1
7636,.63333333
11746,.9285714
3333,.90476191
1208,.66666669
26424,.36842105
8313,.73333335
6964,.875
1698,.90476191
2840,.83333331
25738,.65217394
25725,.5
10590,.78571427
11256,.2857143
10216,.76923078
5408,1
13373,.32075471
22531,.63636363
15535,.70833331
8750,.2
9184,.47058824
9718,.80000001
1435,.875
10109,1
4730,.74193549
5292,.89999998
5999,1
26239,.58823532
669,.73333335
59,.5714286
4609,.59090906
8498,.66666669
24907,.5
5960,1
458,.68421054
5422,1
1875,.72727275
7336,.86956519
6019,.75
26145,.90909094
2429,.80000001
26454,.37037036
12539,.92307693
8380,.72000003
15,.65625
4812,.75
25697,.60714287
3108,.57499999
341,.38461539
9706,.69999999
8391,.53846157
8542,.71428573
5233,1
3470,.86666667
8579,.33333334
492,.66666669
1015,.85714287
7656,.8888889
114,.76923078
18147,.62068963
252,.875
4576,.77272725
10702,.77777779
8996,.33333334
9629,.84375
12715,.78947371
318,.75
6303,.85000002
8346,.85714287
26426,.66666669
8769,.33333334
4071,.875
31378,.2857143
8049,.60000002
24445,.89655173
22218,.7241379
5189,1
40078,.69387758
4996,.84375
14677,.42105263
722,.7368421
615,.59090906
1882,.53846157
8241,.84615386
9942,.77777779
22459,.42857143
9602,.74074072
4090,1
6876,.69999999
22265,.73076922
20071,.60000002
11741,.69999999
4392,.86363637
25162,.72727275
5852,.66666669
13332,.66666669
6093,.75
25944,.61904764
4837,.92307693
8403,.60000002
9250,.5
4902,.72727275
3334,.9285714
10558,.93333334
1556,1
13133,.94444442
26392,.25
25014,.75
6183,.84615386
2260,.2
5157,1
9363,.80000001
6953,.71428573
2300,.93333334
20513,.75
8284,.81818181
22223,.83333331
16825,.70588237
6732,1
556,.75
2040,.57407409
773,.90909094
1200,.60000002
9410,.76190478
10536,.5714286
8483,.53333336
7180,0
25751,.39285713
40403,.76923078
2561,.625
4943,.91666669
10435,1
22267,1
9704,.75
5747,.85714287
20266,.43137255
11408,1
40395,.43589744
22610,.70588237
25823,.33333334
25845,.96428573
11420,.65714288
2801,.75
10796,.7368421
6126,.92307693
289,.73809522
6678,.66666669
972,.72727275
16432,.89999998
1548,.75
7369,.75
9998,.55555558
1220,.41935483
30012,.80000001
5748,1
2005,.69999999
188,.80000001
20164,.94117647
20260,.80000001
1431,.86363637
8356,.80000001
2359,.9285714
2136,.65384614
1867,.90909094
7183,.87179488
4612,.55555558
12658,1
40110,.65217394
4670,.66666669
6735,.90909094
3463,.80000001
3555,.71428573
14527,.59523809
3065,.75
13562,.9130435
3744,1
3611,.91666669
6649,.9285714
9736,.93548387
12800,.39130434
14516,.60000002
15758,.56
7798,.89999998
4310,.80000001
7671,.78947371
5781,.92307693
20095,.73333335
25065,0
25885,.18181819
16856,.66666669
5052,.64285713
7479,0
9734,.90476191
16673,.85000002
6138,1
10232,.27586207
5827,.80000001
25933,.47999999
13396,.75
15762,.79310346
18093,.39130434
25319,.71794873
3475,.86666667
132,.33333334
9750,.67500001
3798,.91666669
14771,.42857143
24908,0
9422,.78947371
8513,.58064514
2975,.61538464
1358,.93333334
24920,.66666669
20026,1
625,.69999999
22408,.76923078
423,.94736844
117,.76190478
20209,.54545456
10871,.40000001
14568,.625
4635,.52631581
2363,.76923078
2314,1
6352,.90909094
10834,.25
10173,.84615386
24401,.75675678
40459,.89473683
10821,.44444445
16980,.64285713
5091,.71428573
10413,.84848487
25447,.73333335
15684,.1
6214,1
210,.61290324
15544,.45833334
25045,.33333334
6385,1
22564,.54545456
14602,.69565219
1777,.5
8269,1
4871,.64705884
7854,.72727275
9715,.71428573
839,.33333334
2708,1
5790,1
287,.33333334
22155,.2857143
9648,.71428573
40102,1
6178,1
1567,.81818181
6767,.66666669
1018,.875
6669,.94999999
3839,.875
12781,.33333334
5765,.91666669
16492,.69230771
672,.88235295
9151,.44444445
14848,.76190478
10006,.68421054
306,.61538464
25850,.33333334
26130,.67741936
5214,.69230771
10331,.84615386
13574,.625
3673,.93333334
9592,.86666667
2500,1
25138,.69999999
3448,1
5046,1
4254,.80000001
8331,.69999999
2758,.81818181
4603,.66666669
8147,.63636363
13539,.80000001
2438,1
3857,1
5153,.61538464
1917,.625
7836,1
11033,.78787881
6119,.9375
6039,.78260869
1632,.5
3347,.625
8561,.64705884
1099,1
5737,.75
7136,.80000001
3867,1
22489,.7631579
2170,.33333334
11971,1
5938,1
40288,.93333334
160,1
7371,1
937,.89999998
6458,.75
10906,.41176471
1417,.85714287
292,.51351351
4753,.86666667
5659,.38235295
8870,0
40146,.69999999
2802,.76190478
10723,.40000001
25624,.5714286
4717,.74074072
25568,.5714286
8247,1
16489,.66666669
8754,.54545456
15732,.88571429
22094,.47222221
4512,.5
25798,.55000001
6231,.66666669
4689,.33333334
6461,1
2950,.7037037
540,1
20440,.63999999
10098,.85000002
4734,.94999999
2513,.80000001
1185,.61538464
3206,1
4002,.89999998
2959,.7352941
621,.75
14922,.66666669
178,1
4231,.90909094
2092,.64285713
7789,1
1538,.85714287
6692,.89999998
1563,.8888889
12087,0
13604,.60000002
3090,.66666669
25129,.69230771
9979,.47368422
5833,1
7489,1
1032,.80000001
1705,.66666669
8674,.66666669
2395,.68421054
3840,.90909094
22539,.80645162
455,.71428573
25471,.63636363
3532,.61538464
8202,.5
1198,.8125
7431,.89999998
2498,.7647059
3345,.75
7396,.81818181
1049,.875
16625,.875
4581,.69230771
40241,.78571427
10528,.42857143
4974,.60714287
20427,.77777779
5773,1
3520,1
13171,0
15524,.2857143
5055,.55555558
10265,.75
26,.875
20087,1
747,.89999998
2380,.7647059
22556,.75
22271,.78947371
4990,.85294116
10557,.83870965
22280,1
12851,.43478259
2528,.75757575
22317,.73333335
10100,.84615386
8355,.80000001
25130,.66666669
8230,.80000001
10622,.57894737
10789,.77777779
2750,.83333331
8289,.9130435
15807,.80000001
5211,1
6116,.5714286
8113,.875
1337,.86666667
4848,1
5970,1
6165,.9285714
8558,.70833331
8390,.73333335
25210,.33333334
17930,.82608694
12634,.68421054
1456,.875
9509,0
2717,1
14601,.69230771
6853,1
25561,.65384614
25609,.5
8112,.77777779
8576,.60000002
14237,.83999997
6916,.69565219
24963,.82926828
22203,1
4908,.75
1290,.53846157
5694,.92307693
516,.65853661
1346,.42857143
4551,.66666669
770,.375
5145,1
2476,.875
4448,.78947371
31345,.63157892
7406,.23076923
25334,.5
8195,.80000001
22428,.71111113
1789,.5
469,1
10280,.76190478
7696,.5
10798,.73333335
7168,1
7821,1
20218,.53846157
8800,.6111111
2470,.89999998
16792,.58333331
22398,.5
8540,.875
8159,.80000001
8210,1
3269,.92307693
9991,.85000002
4961,.66666669
2831,.875
3903,1
7118,1
5719,.78571427
9060,.69230771
8639,.30769232
14233,.55555558
9511,.5
31407,.5714286
24803,.71428573
2820,.85714287
6575,1
9850,.75
3623,.85714287
9121,.76923078
17840,.89473683
9864,.5
5935,.80000001
7718,0
14380,.5
5647,1
1020,.58333331
10,.88235295
1328,.6875
10652,.58823532
6780,.72500002
1100,.5
22650,.5
31012,.66666669
22211,.42857143
10916,1
6705,.83333331
1819,.36363637
8392,.80952382
2911,.83333331
40033,.68181819
10846,.7241379
1873,.91666669
2292,1
1261,.80000001
10679,.625
1526,1
22566,.73913044
8555,.58333331
13416,.42857143
8379,1
6833,.54545456
4039,1
1017,.71428573
7452,1
5053,1
10026,.81481481
12682,.44999999
5009,.5
1404,.33333334
1893,.85714287
8053,.89999998
20390,.61538464
3517,.89999998
15522,.61904764
25698,.86666667
5592,.83333331
599,.94444442
9165,.78571427
7655,.8888889
16506,.81481481
1524,.80000001
3390,.85714287
24405,.46666667
2388,.85000002
10191,.66666669
25001,0
10752,.51612902
3442,1
5342,.69565219
324,.75999999
1421,.70833331
22452,1
2806,.8888889
11766,.5
24800,.33333334
14502,0
4792,.88235295
6566,.875
8194,.58620691
8978,0
13580,.71428573
9006,.83333331
1927,.64285713
4562,.47368422
947,.83333331
25287,.71428573
7188,1
17798,1
1930,.46666667
20088,1
5101,.81818181
557,.77777779
3685,.8214286
3842,.88235295
17817,.23999999
5274,1
2231,.76923078
17762,.83333331
1961,.79310346
2296,1
8620,.45454547
7810,.75
24884,0
4191,.75
1518,.9375
5813,.2857143
18128,.30000001
2508,.58333331
20424,.61904764
4019,.91666669
2654,.66666669
13426,.58333331
15594,.80000001
8726,.29411766
3918,1
9090,.64705884
5810,.25
22536,.70588237
25347,.4375
2054,.85714287
8301,.80000001
5152,.89999998
4235,.80952382
3315,.84210527
25826,.16666667
1469,.72000003
12669,.16666667
6667,.92307693
69,.5714286
3622,.69999999
14397,.5925926
9296,.82608694
26152,.52380955
14885,.35714287
17855,.28125
10547,.75
1235,.86666667
3263,1
707,.67741936
5197,1
441,.89999998
682,.5
2716,1
14751,.46153846
14453,.5714286
365,.2
14533,.25
3991,.80000001
7791,1
10306,.70833331
3398,.68000001
25402,.15789473
597,.61904764
542,.75
1680,.22222222
3430,.44444445
7142,1
8931,.4074074
5073,.90476191
4402,1
6670,1
20068,.42857143
3492,.81818181
5648,1
6542,.8888889
3489,.83333331
280,.34999999
14351,.75
3955,1
3358,.5714286
10135,.78947371
5760,.75
7157,.81818181
8489,.73333335
31021,.71428573
371,.60000002
6443,.71428573
8712,0
14626,.66666669
20117,1
19911,.5
4645,.72727275
7915,.85714287
25630,.84210527
9282,.64705884
9614,.78125
31221,.52631581
3922,1
2979,.86206895
2523,.85714287
22220,.90909094
9508,.53846157
4006,1
4748,.9285714
11,.82608694
2003,.75
7607,1
2526,.75
22356,.2631579
5632,1
9007,.36842105
3273,1
9277,.5714286
26245,.57692307
8358,.85714287
3804,.83333331
10104,.7647059
2509,.5
7477,.33333334
694,.83333331
40065,.78571427
16470,.375
5123,1
11674,1
9703,.65384614
5869,.83333331
26172,.52173913
3067,.60000002
9267,.18181819
24319,0
803,.9375
9726,1
8,.71428573
381,.75
5266,.5
10288,.875
1578,.77777779
22506,.125
10735,1
26278,.58333331
6251,1
13621,.625
5132,.93333334
1701,.8125
7064,1
7242,.77777779
1412,0
2558,1
908,.89999998
1416,.54545456
1908,.5
24407,.67741936
41135,.73333335
26150,.60000002
1714,.5
3669,.86206895
13494,.80000001
3318,1
5039,.78571427
5202,.75
2686,1
718,.72727275
1034,.5
1457,1
20409,.71428573
973,.91666669
14414,.47058824
628,.58333331
2125,.9375
6225,.95999998
6454,1
20161,.875
11681,.11111111
1498,1
5868,1
25055,.33333334
8321,.92307693
1594,.65789473
14750,.38461539
14247,.40000001
3433,.30769232
3443,.80769229
8189,.75
8295,1
3140,1
9590,.9375
25853,.54166669
5210,.85714287
14870,.77777779
3332,.66666669
5899,.75
4486,.89999998
7449,.63636363
24959,.46153846
2556,1
5764,1
14913,.41176471
25480,.625
9003,.25
20505,.83333331
4210,1
8413,.8214286
25300,.40000001
10219,.73333335
11291,.625
25785,.33333334
3831,.94117647
6124,.83333331
7820,1
5057,.85714287
15631,.14285715
2140,.75675678
8410,.625
332,.72222221
821,.85714287
5753,1
7961,.80000001
22013,1
134,.78947371
851,.625
1796,0
4027,.66666669
25241,0
10628,.45454547
25843,0
8700,.5
17892,.91666669
1202,.65517241
7779,1
24874,0
5324,.8214286
25478,.2
3906,1
10217,.83333331
6432,.5
7284,.60000002
1774,0
9537,.76923078
6562,1
11744,.86363637
5638,.83333331
162,1
17734,.46153846
4809,.81818181
7062,.80000001
3681,.5
5348,.5714286
2338,.72727275
4268,.63999999
22375,1
14330,1
9311,.7647059
743,1
7368,.69999999
4142,1
4051,.6111111
3191,.5
7962,.90909094
7922,.85714287
9089,.41666666
26345,.73333335
2790,0
9246,.2
1136,.66666669
4193,.60000002
1052,.86666667
31264,.5714286
6262,1
25897,.77777779
10719,0
6690,1
3971,.8888889
6731,1
822,.45454547
20205,.8888889
9368,.7368421
1245,.78571427
7801,1
6108,.875
7301,1
1305,1
26399,.33333334
8203,1
3068,.89999998
3759,.90909094
15521,0
19934,1
4255,1
6060,.83333331
12832,0
12876,0
5134,.83333331
22367,.75
2613,.875
19972,.25
2036,.2
3972,.92307693
932,.66666669
8492,.69565219
8755,1
14753,.5
1250,.91666669
4499,.80000001
40073,.54545456
2748,.77777779
7776,.875
1693,.89999998
4968,1
12133,0
3008,.84615386
1483,.73333335
10012,.80000001
4062,1
2682,.91666669
10272,.73333335
15774,.66666669
25767,.33333334
1454,.85714287
25803,.91666669
2009,.81818181
1022,.75
15554,.38235295
9239,.33333334
533,.89999998
4733,.69230771
9122,.7368421
2747,.91666669
72,1
26482,.33333334
1016,.77777779
2400,.36000001
2227,1
3838,1
10555,.70833331
6380,.82352942
4131,1
24725,0
6018,.72222221
3319,.9375
4070,.875
24826,1
26383,.61290324
5796,.875
4758,0
9970,.5
5901,1
3371,1
3045,.90909094
3003,.78571427
26139,.55172414
8911,0
192,.75
10121,.60000002
11870,.52631581
1006,.5
2464,1
2393,.875
4998,1
5213,1
2555,.80000001
20094,.33333334
8027,.66666669
8207,1
8050,.89999998
20235,.5
8404,.90909094
4112,.5
9855,.5
2320,1
20300,.2
19981,.75
24897,0
1147,.89999998
16510,1
40202,0
6475,.80000001
8724,.54545456
6435,1
26268,.5
5472,.8888889
8959,0
2804,.64705884
380,.80000001
22231,.42857143
5589,.63157892
3061,.875
888,.75
3461,1
6781,.71428573
4613,.81818181
5462,1
1496,.69999999
3174,.93333334
1899,.61538464
8188,.625
6797,1
7535,1
2462,.84210527
8361,1
7273,.75
12974,1
4577,.64285713
3554,.83333331
8103,1
1704,.69999999
6654,.80000001
20502,.66666669
24654,.73333335
9973,0
5227,.85000002
26108,.47058824
1189,.71428573
6662,1
20139,.89999998
20442,.66666669
12175,.77777779
2491,.66666669
3285,.94999999
5812,.5
13434,0
1246,.76923078
7675,.7647059
3454,.84615386
9135,.66666669
8180,.75
40296,.875
25255,.5
4285,.14285715
9228,.33333334
25310,1
16456,.77777779
11398,.66666669
3028,.5
850,1
3981,.8125
26036,0
26046,.5
5382,1
7372,1
4194,1
6700,1
910,1
6499,.94736844
1173,.55555558
22523,1
2494,.81818181
40171,.66666669
2914,1
3257,.91666669
4290,.5
7905,.875
268,.85714287
3820,.66666669
31194,.66666669
8748,.16666667
9339,.69230771
3660,.76923078
12265,0
25650,.33333334
3781,.83333331
25373,.33333334
22390,.84615386
1641,.66666669
8409,.5
4484,.85714287
3014,0
25677,0
7725,.77777779
7416,.42857143
8099,.66666669
20388,.5
167,.83333331
8757,.11111111
6737,1
9500,.5
3916,1
8468,.5
3841,.8888889
4130,1
8840,.42857143
22425,1
13190,1
1728,.2
8144,.25
13372,.27272728
2908,.66666669
6220,1
15707,0
2384,.66666669
974,.75
11333,.85714287
9216,1
6747,1
22413,.76923078
26244,.6875
4355,1
6528,1
18055,0
8382,1
24783,.25
8892,0
370,.93333334
5649,.90909094
6718,.85714287
16985,.60000002
833,.71428573
17715,.85714287
4514,1
4777,.75
25175,.5
4133,1
5994,.89999998
3978,1
4860,.77777779
8191,.83333331
8900,.40000001
8470,.60000002
41063,1
8092,1
14573,1
7763,.66666669
5097,1
20441,.33333334
5272,.76923078
9051,.5
3062,.66666669
4356,.80000001
3935,1
4622,.41666666
13117,0
17606,.33333334
4774,.77777779
31107,.55555558
7357,1
20308,0
3709,.66666669
10372,.83333331
2198,0
20102,.5
7741,.75
31373,0
3602,1
6745,1
915,1
4927,1
24303,.33333334
2762,1
6711,1
10635,.2857143
31201,.2857143
7260,.66666669
892,1
12090,0
3891,1
11176,0
2892,.75
31338,.5
16484,.63636363
2467,.6875
10335,.5
10777,1
3217,1
7433,1
1427,.83333331
4128,1
3016,.8888889
4107,1
4387,.84615386
2297,.5
6843,0
4358,.85714287
5806,1
8878,0
9263,.5
7967,.85714287
3115,.72727275
2829,1
1557,.81818181
79,.66666669
12182,1
8759,.5
8979,0
8142,1
14466,.5
5363,1
8572,.54545456
25199,.25
12867,.33333334
1937,0
7443,.66666669
10254,.875
4513,.84615386
24988,.66666669
16910,1
11871,0
4372,.83333331
7511,.83333331
257,.33333334
1906,1
1282,.80000001
12130,.66666669
22096,.75
25652,.5
4867,.83333331
6478,1
8186,.85714287
1788,0
5799,.5
24718,1
24715,.5
4414,1
10900,0
6161,1
24801,1
3897,1
5766,1
25487,.40000001
24971,0
6652,.89999998
3800,.85714287
3364,.66666669
24912,.33333334
3321,.75
6721,1
24325,1
4221,.89999998
3678,.75
6139,.875
5151,.85714287
1901,.5
8036,.81818181
14217,.33333334
24678,.66666669
20158,.33333334
12025,1
3471,.89999998
3405,1
4085,.5
8966,0
8988,0
14260,.44444445
2335,.60000002
12086,0
6379,.5714286
3974,1
7622,1
20665,0
25209,1
3837,.85714287
14718,.5
3967,.80000001
9039,.2
24761,0
7726,.75
11783,0
4503,1
6487,1
4909,1
6107,.33333334
6495,1
31276,1
8288,1
31438,0
1650,.75
5083,.75
9922,.36363637
8357,.80000001
5875,.90909094
25625,.25
8278,1
7911,1
6577,1
1031,1
8263,.66666669
16783,.66666669
945,.66666669
22165,.66666669
8876,1
24670,.25
14587,.63636363
7458,1
6485,.66666669
24842,0
7083,1
20277,1
5798,.83333331
3458,1
8037,1
3982,.80000001
20299,1
9042,1
9221,.33333334
3754,.5
154,1
12015,0
15576,1
6170,1
13527,0
4946,1
3948,1
8905,.5
13378,.5
12063,.5
24798,.33333334
5203,1
731,1
8423,1
3385,1
25112,.16666667
11581,1
90,1
40014,0
2557,1
22627,0
8401,.80000001
20445,0
8000,0
7111,1
40354,.5
6716,1
7427,.66666669
5954,.66666669
3814,1
11714,1
6844,.5
1781,0
22112,1
20400,0
31265,1
9941,0
31419,0
10321,.60000002
25541,0
156,.33333334
1775,0
24506,1
14657,.5
8208,1
14508,1
12502,.60000002
31392,.33333334
24690,.2
9004,0
8909,0
24976,0
20631,1
8923,.40000001
7414,0
8950,0
14476,.5
8048,.85714287
4026,1
5404,1
12226,1
3604,1
25211,.66666669
7531,1
20484,.75
9217,0
2980,1
24699,1
5069,1
10513,.33333334
1229,.2
24719,0
20601,.66666669
14952,0
6455,1
7793,1
22639,1
31271,1
7982,.75
24985,1
8888,0
6471,1
2833,.33333334
19908,.5
3440,1
25366,0
793,.5
11547,.5
4094,1
7601,1
8997,.25
24916,.66666669
7285,.40000001
4396,1
16923,.66666669
12864,0
25172,0
26155,0
1638,0
12846,0
6903,1
591,1
3085,.80000001
358,1
2496,1
6699,.75
9038,0
12094,0
8609,.33333334
8183,1
20187,1
879,1
24979,0
3015,0
2560,1
2194,0
16815,1
12829,0
20024,1
20084,.83333331
26297,0
12550,.60000002
644,1
1238,1
3691,1
1780,.25
8022,1
4202,1
26328,0
11415,0
25611,0
24314,1
16708,.5
3914,1
16453,.5
8482,1
22098,0
2789,.66666669
12657,0
16696,1
8921,1
9035,0
31339,1
387,.75
25213,0
8095,1
8974,.66666669
12036,0
8463,0
7435,.5
14224,1
8182,.5
8303,1
40334,1
6666,1
1844,.5
24666,0
20520,0
3084,1
24817,1
40390,1
25058,0
8953,1
2637,1
22144,0
40125,0
246,1
25143,1
16978,1
12266,0
8501,1
